,Date,NumberofGames,DayofWeek,VisitingTeam,HomeTeam,DayNight,Attendance
695,20130524,0,Fri,MIN,DET,N,39789.0
696,20130524,0,Fri,OAK,HOU,N,15907.0
697,20130524,0,Fri,ANA,KCA,N,32148.0
698,20130524,0,Fri,TEX,SEA,N,22086.0
699,20130524,0,Fri,NYA,TBA,N,17825.0
700,20130524,0,Fri,BAL,TOR,N,25104.0
701,20130524,0,Fri,SDN,ARI,N,24043.0
702,20130524,0,Fri,CHN,CIN,N,40716.0
703,20130524,0,Fri,SLN,LAN,N,45134.0
704,20130524,0,Fri,PIT,MIL,N,33874.0
705,20130524,0,Fri,ATL,NYN,N,32325.0
706,20130524,0,Fri,COL,SFN,N,41881.0
707,20130524,0,Fri,PHI,WAS,N,28980.0
708,20130525,0,Sat,CLE,BOS,D,36504.0
709,20130525,0,Sat,MIA,CHA,N,23705.0
710,20130525,0,Sat,MIN,DET,D,41927.0
711,20130525,0,Sat,OAK,HOU,N,18591.0
712,20130525,0,Sat,ANA,KCA,D,27958.0
713,20130525,0,Sat,TEX,SEA,N,35024.0
714,20130525,0,Sat,NYA,TBA,D,25874.0
715,20130525,0,Sat,BAL,TOR,D,35915.0
716,20130525,0,Sat,SDN,ARI,N,26628.0
717,20130525,0,Sat,CHN,CIN,D,40909.0
718,20130525,0,Sat,SLN,LAN,D,49368.0
719,20130525,0,Sat,PIT,MIL,D,40410.0
720,20130525,0,Sat,ATL,NYN,N,27622.0
721,20130525,0,Sat,COL,SFN,D,41784.0
722,20130525,0,Sat,PHI,WAS,N,38012.0
723,20130526,0,Sun,CLE,BOS,D,37046.0
724,20130526,0,Sun,MIA,CHA,D,25464.0
725,20130526,0,Sun,MIN,DET,D,42394.0
726,20130526,0,Sun,OAK,HOU,D,19366.0
727,20130526,0,Sun,ANA,KCA,D,24475.0
728,20130526,0,Sun,TEX,SEA,D,23174.0
729,20130526,0,Sun,NYA,TBA,D,24159.0
730,20130526,0,Sun,BAL,TOR,D,28502.0
731,20130526,0,Sun,SDN,ARI,D,27639.0
732,20130526,0,Sun,CHN,CIN,D,41321.0
733,20130526,0,Sun,SLN,LAN,D,43244.0
734,20130526,0,Sun,PIT,MIL,D,44626.0
735,20130526,0,Sun,ATL,NYN,N,27296.0
736,20130526,0,Sun,COL,SFN,D,42597.0
737,20130526,0,Sun,PHI,WAS,D,39033.0
738,20130527,0,Mon,PHI,BOS,N,33627.0
739,20130527,0,Mon,CHN,CHA,N,30631.0
740,20130527,0,Mon,PIT,DET,D,41416.0
741,20130527,0,Mon,COL,HOU,D,16044.0
742,20130527,0,Mon,SLN,KCA,D,34746.0
743,20130527,0,Mon,SFN,OAK,D,36067.0
744,20130527,0,Mon,SDN,SEA,D,18969.0
745,20130527,0,Mon,MIA,TBA,D,13025.0
746,20130527,0,Mon,ATL,TOR,N,22808.0
747,20130527,1,Mon,TEX,ARI,D,30638.0
748,20130527,2,Mon,TEX,ARI,N,23622.0
749,20130527,0,Mon,CLE,CIN,D,38822.0
750,20130527,0,Mon,ANA,LAN,N,49953.0
751,20130527,0,Mon,MIN,MIL,D,38617.0
752,20130527,0,Mon,NYA,NYN,N,32911.0
753,20130527,0,Mon,BAL,WAS,D,41260.0
754,20130528,0,Tue,PHI,BOS,N,33463.0
755,20130528,0,Tue,PIT,DET,N,33473.0
756,20130528,0,Tue,COL,HOU,D,11974.0
757,20130528,0,Tue,SLN,KCA,N,27833.0
758,20130528,0,Tue,SFN,OAK,N,35067.0
759,20130528,0,Tue,SDN,SEA,N,11925.0
760,20130528,0,Tue,MIA,TBA,N,13876.0
761,20130528,0,Tue,ATL,TOR,D,45224.0
762,20130528,0,Tue,CLE,CIN,N,28812.0
763,20130528,0,Tue,ANA,LAN,N,46443.0
764,20130528,0,Tue,MIN,MIL,N,24415.0
765,20130528,0,Tue,NYA,NYN,N,31877.0
766,20130528,0,Tue,BAL,WAS,N,35664.0
767,20130529,0,Wed,LAN,ANA,N,39172.0
768,20130529,0,Wed,WAS,BAL,N,39129.0
769,20130529,0,Wed,CIN,CLE,N,18004.0
770,20130529,0,Wed,MIL,MIN,N,31359.0
771,20130529,0,Wed,NYN,NYA,N,43681.0
772,20130529,0,Wed,TOR,ATL,N,22489.0
773,20130529,0,Wed,CHA,CHN,D,31279.0
774,20130529,0,Wed,HOU,COL,N,26881.0
775,20130529,0,Wed,TBA,MIA,N,16671.0
776,20130529,0,Wed,BOS,PHI,N,38831.0
777,20130529,0,Wed,DET,PIT,N,19980.0
778,20130529,0,Wed,SEA,SDN,N,19878.0
779,20130529,0,Wed,OAK,SFN,N,41512.0
780,20130529,0,Wed,KCA,SLN,N,43477.0
781,20130530,0,Thu,LAN,ANA,N,42231.0
782,20130530,0,Thu,WAS,BAL,N,30665.0
783,20130530,0,Thu,CIN,CLE,N,18364.0
784,20130530,0,Thu,MIL,MIN,N,32688.0
785,20130530,0,Thu,NYN,NYA,N,44207.0
786,20130530,0,Thu,ARI,TEX,D,30896.0
787,20130530,0,Thu,TOR,ATL,N,29976.0
788,20130530,0,Thu,CHA,CHN,D,31968.0
789,20130530,0,Thu,HOU,COL,N,26239.0
790,20130530,0,Thu,TBA,MIA,N,23199.0
791,20130530,0,Thu,BOS,PHI,N,40083.0
792,20130530,0,Thu,DET,PIT,N,20834.0
793,20130530,0,Thu,SEA,SDN,D,18805.0
794,20130530,0,Thu,OAK,SFN,D,41250.0
795,20130530,0,Thu,KCA,SLN,N,43916.0
796,20130531,0,Fri,HOU,ANA,N,34401.0
797,20130531,0,Fri,DET,BAL,N,46249.0
798,20130531,0,Fri,TBA,CLE,N,29603.0
799,20130531,0,Fri,SEA,MIN,N,31430.0
800,20130531,0,Fri,BOS,NYA,N,45141.0
801,20130531,0,Fri,CHA,OAK,N,16416.0
802,20130531,0,Fri,KCA,TEX,N,37765.0
803,20130531,0,Fri,WAS,ATL,N,36650.0
804,20130531,0,Fri,ARI,CHN,D,24645.0
805,20130531,0,Fri,LAN,COL,N,37923.0
806,20130531,0,Fri,NYN,MIA,N,16493.0
807,20130531,0,Fri,MIL,PHI,N,37420.0
808,20130531,0,Fri,CIN,PIT,N,35730.0
809,20130531,0,Fri,TOR,SDN,N,24200.0
810,20130601,0,Sat,HOU,ANA,N,40087.0
811,20130601,0,Sat,DET,BAL,D,38945.0
812,20130601,0,Sat,TBA,CLE,D,22748.0
813,20130601,0,Sat,SEA,MIN,D,33417.0
814,20130601,0,Sat,BOS,NYA,N,48784.0
815,20130601,0,Sat,CHA,OAK,D,26646.0
816,20130601,0,Sat,KCA,TEX,D,36107.0
817,20130601,0,Sat,WAS,ATL,N,46910.0
818,20130601,0,Sat,ARI,CHN,N,31465.0
819,20130601,0,Sat,LAN,COL,D,36703.0
820,20130601,0,Sat,NYN,MIA,D,16283.0
821,20130601,0,Sat,MIL,PHI,D,41114.0
822,20130601,0,Sat,CIN,PIT,N,33912.0
823,20130601,0,Sat,TOR,SDN,N,40399.0
824,20130601,1,Sat,SFN,SLN,D,42359.0
825,20130601,2,Sat,SFN,SLN,N,42175.0
826,20130602,0,Sun,HOU,ANA,D,35515.0
827,20130602,0,Sun,DET,BAL,D,39182.0
828,20130602,0,Sun,TBA,CLE,D,18106.0
829,20130602,0,Sun,SEA,MIN,D,34876.0
830,20130602,0,Sun,BOS,NYA,N,43613.0
831,20130602,0,Sun,CHA,OAK,D,23413.0
832,20130602,0,Sun,KCA,TEX,D,47567.0
833,20130602,0,Sun,WAS,ATL,D,30134.0
834,20130602,0,Sun,ARI,CHN,D,29667.0
835,20130602,0,Sun,LAN,COL,D,41536.0
836,20130602,0,Sun,NYN,MIA,D,18434.0
837,20130602,0,Sun,MIL,PHI,D,40613.0
838,20130602,0,Sun,CIN,PIT,D,29407.0
839,20130602,0,Sun,TOR,SDN,N,20380.0
840,20130602,0,Sun,SFN,SLN,D,43817.0
841,20130603,0,Mon,HOU,ANA,N,30010.0
842,20130603,0,Mon,CLE,NYA,N,40007.0
843,20130603,0,Mon,CHA,SEA,N,13498.0
844,20130603,0,Mon,PIT,ATL,N,19526.0
845,20130603,0,Mon,COL,CIN,N,18498.0
846,20130603,0,Mon,SDN,LAN,N,37055.0
847,20130603,0,Mon,OAK,MIL,N,21023.0
848,20130603,0,Mon,MIA,PHI,N,35087.0
849,20130603,0,Mon,ARI,SLN,N,38042.0
850,20130604,0,Tue,CHN,ANA,N,32223.0
851,20130604,0,Tue,TEX,BOS,N,32035.0
852,20130604,0,Tue,TBA,DET,N,30569.0
853,20130604,0,Tue,BAL,HOU,N,15920.0
854,20130604,0,Tue,MIN,KCA,N,20134.0
855,20130604,0,Tue,CLE,NYA,N,36208.0
856,20130604,0,Tue,CHA,SEA,N,16314.0
857,20130604,0,Tue,PIT,ATL,N,28681.0
858,20130604,0,Tue,COL,CIN,N,27031.0
859,20130604,0,Tue,SDN,LAN,N,37544.0
860,20130604,0,Tue,OAK,MIL,N,24230.0
861,20130604,0,Tue,MIA,PHI,N,38932.0
862,20130604,0,Tue,TOR,SFN,N,41981.0
863,20130604,0,Tue,ARI,SLN,N,39222.0
864,20130604,0,Tue,NYN,WAS,N,31473.0
865,20130605,0,Wed,CHN,ANA,D,30171.0
866,20130605,0,Wed,TEX,BOS,N,33296.0
867,20130605,0,Wed,TBA,DET,N,30005.0
868,20130605,0,Wed,BAL,HOU,N,15526.0
869,20130605,0,Wed,MIN,KCA,N,12407.0
870,20130605,0,Wed,CLE,NYA,D,42477.0
871,20130605,0,Wed,CHA,SEA,D,20152.0
872,20130605,0,Wed,PIT,ATL,D,28703.0
873,20130605,0,Wed,COL,CIN,N,26665.0
874,20130605,0,Wed,SDN,LAN,N,40040.0
875,20130605,0,Wed,OAK,MIL,D,25912.0
876,20130605,0,Wed,MIA,PHI,D,38643.0
877,20130605,0,Wed,TOR,SFN,D,41559.0
878,20130605,0,Wed,ARI,SLN,N,40792.0
879,20130605,0,Wed,NYN,WAS,N,36155.0
880,20130606,0,Thu,TEX,BOS,N,35352.0
881,20130606,0,Thu,OAK,CHA,N,21156.0
882,20130606,0,Thu,TBA,DET,D,36168.0
883,20130606,0,Thu,BAL,HOU,D,14664.0
884,20130606,0,Thu,MIN,KCA,N,14942.0
885,20130606,0,Thu,NYA,SEA,N,18779.0
886,20130606,0,Thu,SDN,COL,N,29840.0
887,20130606,0,Thu,ATL,LAN,N,44196.0
888,20130606,0,Thu,PHI,MIL,N,21581.0
889,20130606,0,Thu,ARI,SLN,N,43798.0
890,20130607,0,Fri,OAK,CHA,N,22861.0
891,20130607,0,Fri,CLE,DET,N,39008.0
892,20130607,0,Fri,HOU,KCA,N,24808.0
893,20130607,0,Fri,NYA,SEA,N,26251.0
894,20130607,0,Fri,BAL,TBA,N,13256.0
895,20130607,0,Fri,TEX,TOR,N,36010.0
896,20130607,0,Fri,SFN,ARI,N,37542.0
897,20130607,0,Fri,PIT,CHN,D,31614.0
898,20130607,0,Fri,SLN,CIN,N,38874.0
899,20130607,0,Fri,SDN,COL,N,30477.0
900,20130607,0,Fri,ATL,LAN,N,47164.0
901,20130607,0,Fri,PHI,MIL,N,31417.0
902,20130608,1,Sat,ANA,BOS,D,34499.0
903,20130608,2,Sat,ANA,BOS,N,36518.0
904,20130608,0,Sat,OAK,CHA,D,23735.0
905,20130608,0,Sat,CLE,DET,D,41691.0
906,20130608,0,Sat,HOU,KCA,N,28055.0
907,20130608,0,Sat,NYA,SEA,D,38169.0
908,20130608,0,Sat,BAL,TBA,D,21834.0
909,20130608,0,Sat,TEX,TOR,D,44079.0
910,20130608,0,Sat,SFN,ARI,N,44574.0
911,20130608,0,Sat,PIT,CHN,D,38405.0
912,20130608,0,Sat,SLN,CIN,N,40740.0
913,20130608,0,Sat,SDN,COL,N,34590.0
914,20130608,0,Sat,ATL,LAN,N,52716.0
915,20130608,0,Sat,PHI,MIL,N,38267.0
916,20130608,0,Sat,MIA,NYN,D,20338.0
917,20130608,0,Sat,MIN,WAS,D,41587.0
918,20130609,0,Sun,ANA,BOS,D,37054.0
919,20130609,0,Sun,OAK,CHA,D,31033.0
920,20130609,0,Sun,CLE,DET,D,41262.0
921,20130609,0,Sun,HOU,KCA,D,20723.0
922,20130609,0,Sun,NYA,SEA,D,43392.0
923,20130609,0,Sun,BAL,TBA,D,19921.0
924,20130609,0,Sun,TEX,TOR,D,42722.0
925,20130609,0,Sun,SFN,ARI,D,38222.0
926,20130609,0,Sun,PIT,CHN,D,31858.0
927,20130609,0,Sun,SLN,CIN,N,38023.0
928,20130609,0,Sun,SDN,COL,D,33668.0
929,20130609,0,Sun,ATL,LAN,D,39028.0
930,20130609,0,Sun,PHI,MIL,D,38300.0
931,20130609,0,Sun,MIA,NYN,D,21747.0
932,20130609,1,Sun,MIN,WAS,D,38516.0
933,20130609,2,Sun,MIN,WAS,N,27949.0
934,20130610,0,Mon,ANA,BAL,N,15514.0
935,20130610,0,Mon,TOR,CHA,N,18126.0
936,20130610,0,Mon,DET,KCA,N,17653.0
937,20130610,0,Mon,HOU,SEA,N,12817.0
938,20130610,0,Mon,BOS,TBA,N,15477.0
939,20130610,0,Mon,CLE,TEX,N,33003.0
940,20130610,0,Mon,CIN,CHN,N,28052.0
941,20130610,0,Mon,ARI,LAN,N,38275.0
942,20130610,0,Mon,MIL,MIA,N,13259.0
943,20130610,0,Mon,ATL,SDN,N,21192.0
944,20130611,0,Tue,ANA,BAL,N,22834.0
945,20130611,0,Tue,TOR,CHA,N,20700.0
946,20130611,0,Tue,DET,KCA,N,16493.0
947,20130611,0,Tue,PHI,MIN,N,30104.0
948,20130611,0,Tue,NYA,OAK,N,27118.0
949,20130611,0,Tue,HOU,SEA,N,10267.0
950,20130611,0,Tue,BOS,TBA,N,16870.0
951,20130611,0,Tue,CLE,TEX,N,45200.0
952,20130611,0,Tue,CIN,CHN,N,30937.0
953,20130611,0,Tue,WAS,COL,N,33736.0
954,20130611,0,Tue,ARI,LAN,N,42844.0
955,20130611,0,Tue,MIL,MIA,N,13110.0
956,20130611,0,Tue,SLN,NYN,N,21581.0
957,20130611,0,Tue,SFN,PIT,N,30614.0
958,20130611,0,Tue,ATL,SDN,N,22330.0
959,20130612,0,Wed,ANA,BAL,D,25964.0
960,20130612,0,Wed,DET,KCA,D,24564.0
961,20130612,0,Wed,PHI,MIN,N,28910.0
962,20130612,0,Wed,NYA,OAK,N,25176.0
963,20130612,0,Wed,HOU,SEA,N,13823.0
964,20130612,0,Wed,BOS,TBA,N,15091.0
965,20130612,0,Wed,CLE,TEX,N,34248.0
966,20130612,0,Wed,CIN,CHN,D,24749.0
967,20130612,0,Wed,WAS,COL,N,30304.0
968,20130612,0,Wed,ARI,LAN,N,41927.0
969,20130612,0,Wed,MIL,MIA,N,13468.0
970,20130612,0,Wed,SLN,NYN,N,23331.0
971,20130612,0,Wed,SFN,PIT,N,19966.0
972,20130612,0,Wed,ATL,SDN,D,22316.0
973,20130613,0,Thu,BOS,BAL,N,20098.0
974,20130613,0,Thu,PHI,MIN,N,28519.0
975,20130613,0,Thu,NYA,OAK,D,27569.0
976,20130613,0,Thu,KCA,TBA,N,11398.0
977,20130613,0,Thu,TOR,TEX,N,32013.0
978,20130613,0,Thu,CIN,CHN,D,28986.0
979,20130613,0,Thu,WAS,COL,D,37017.0
980,20130613,0,Thu,SLN,NYN,D,25471.0
981,20130613,0,Thu,SFN,PIT,N,22532.0
982,20130614,0,Fri,NYA,ANA,N,40621.0
983,20130614,0,Fri,BOS,BAL,N,39158.0
984,20130614,0,Fri,WAS,CLE,N,30824.0
985,20130614,0,Fri,CHA,HOU,N,20496.0
986,20130614,0,Fri,DET,MIN,N,29571.0
987,20130614,0,Fri,SEA,OAK,N,31448.0
988,20130614,0,Fri,KCA,TBA,N,13407.0
989,20130614,0,Fri,TOR,TEX,N,37203.0
990,20130614,0,Fri,SFN,ATL,N,45833.0
991,20130614,0,Fri,MIL,CIN,N,35138.0
992,20130614,0,Fri,PHI,COL,N,36114.0
993,20130614,0,Fri,SLN,MIA,N,15403.0
994,20130614,0,Fri,CHN,NYN,N,32213.0
995,20130614,0,Fri,LAN,PIT,N,36878.0
996,20130614,0,Fri,ARI,SDN,N,23364.0
997,20130615,0,Sat,NYA,ANA,D,40486.0
998,20130615,0,Sat,BOS,BAL,D,42422.0
999,20130615,0,Sat,WAS,CLE,N,33307.0
1000,20130615,0,Sat,CHA,HOU,N,21549.0
1001,20130615,0,Sat,DET,MIN,N,35017.0
1002,20130615,0,Sat,SEA,OAK,D,24378.0
1003,20130615,0,Sat,KCA,TBA,D,18593.0
1004,20130615,0,Sat,TOR,TEX,D,33121.0
1005,20130615,0,Sat,SFN,ATL,D,47178.0
1006,20130615,0,Sat,MIL,CIN,D,37519.0
1007,20130615,0,Sat,PHI,COL,D,35516.0
1008,20130615,0,Sat,SLN,MIA,D,16098.0
1009,20130615,0,Sat,CHN,NYN,D,27004.0
1010,20130615,0,Sat,LAN,PIT,D,36941.0
1011,20130615,0,Sat,ARI,SDN,N,29756.0
1012,20130616,0,Sun,NYA,ANA,D,41204.0
1013,20130616,0,Sun,BOS,BAL,D,41311.0
1014,20130616,0,Sun,WAS,CLE,D,21845.0
1015,20130616,0,Sun,CHA,HOU,D,25829.0
1016,20130616,0,Sun,DET,MIN,D,39317.0
1017,20130616,0,Sun,SEA,OAK,D,36067.0
1018,20130616,0,Sun,KCA,TBA,D,27442.0
1019,20130616,0,Sun,TOR,TEX,D,44052.0
1020,20130616,0,Sun,SFN,ATL,N,33681.0
1021,20130616,0,Sun,MIL,CIN,D,39088.0
1022,20130616,0,Sun,PHI,COL,D,45186.0
1023,20130616,0,Sun,SLN,MIA,D,18468.0
1024,20130616,0,Sun,CHN,NYN,D,30256.0
1025,20130616,0,Sun,LAN,PIT,D,37263.0
1026,20130616,0,Sun,ARI,SDN,D,27943.0
1027,20130617,0,Mon,SEA,ANA,N,30258.0
1028,20130617,0,Mon,KCA,CLE,N,12803.0
1029,20130617,0,Mon,BAL,DET,N,32525.0
1030,20130617,0,Mon,CHA,HOU,N,13870.0
1031,20130617,0,Mon,OAK,TEX,N,30489.0
1032,20130617,0,Mon,COL,TOR,N,20496.0
1033,20130617,0,Mon,MIA,ARI,N,19354.0
1034,20130617,0,Mon,NYN,ATL,N,22048.0
1035,20130617,0,Mon,PIT,CIN,N,28892.0
1036,20130617,0,Mon,WAS,PHI,N,44990.0
1037,20130617,0,Mon,SDN,SFN,N,41981.0
1038,20130617,0,Mon,CHN,SLN,N,44172.0
1039,20130618,0,Tue,SEA,ANA,N,33040.0
1040,20130618,1,Tue,TBA,BOS,D,33430.0
1041,20130618,2,Tue,TBA,BOS,N,32156.0
1042,20130618,0,Tue,KCA,CLE,N,14853.0
1043,20130618,0,Tue,BAL,DET,N,34706.0
1044,20130618,0,Tue,MIL,HOU,N,13330.0
1045,20130618,0,Tue,CHA,MIN,N,30387.0
1046,20130618,0,Tue,OAK,TEX,N,37769.0
1047,20130618,0,Tue,COL,TOR,N,22852.0
1048,20130618,0,Tue,MIA,ARI,N,21067.0
1049,20130618,1,Tue,NYN,ATL,D,21857.0
1050,20130618,2,Tue,NYN,ATL,N,21073.0
1051,20130618,0,Tue,PIT,CIN,N,28993.0
1052,20130618,0,Tue,WAS,PHI,N,38188.0
1053,20130618,0,Tue,SDN,SFN,N,41884.0
1054,20130618,0,Tue,CHN,SLN,N,44139.0
1055,20130619,0,Wed,SEA,ANA,N,35401.0
1056,20130619,0,Wed,TBA,BOS,N,35710.0
1057,20130619,0,Wed,KCA,CLE,N,17349.0
1058,20130619,0,Wed,BAL,DET,D,38574.0
1059,20130619,0,Wed,MIL,HOU,N,15866.0
1060,20130619,0,Wed,CHA,MIN,N,30003.0
1061,20130619,1,Wed,LAN,NYA,D,40604.0
1062,20130619,2,Wed,LAN,NYA,N,41320.0
1063,20130619,0,Wed,OAK,TEX,N,39274.0
1064,20130619,0,Wed,COL,TOR,N,27235.0
1065,20130619,0,Wed,MIA,ARI,D,26867.0
1066,20130619,0,Wed,NYN,ATL,N,21852.0
1067,20130619,0,Wed,PIT,CIN,N,36567.0
1068,20130619,0,Wed,WAS,PHI,N,39594.0
1069,20130619,0,Wed,SDN,SFN,D,41866.0
1070,20130619,0,Wed,CHN,SLN,N,43878.0
1071,20130620,0,Thu,SEA,ANA,N,37711.0
1072,20130620,0,Thu,BOS,DET,N,36939.0
1073,20130620,0,Thu,MIL,HOU,D,17803.0
1074,20130620,0,Thu,CHA,MIN,D,35837.0
1075,20130620,0,Thu,TBA,NYA,N,37649.0
1076,20130620,0,Thu,OAK,TEX,D,30361.0
1077,20130620,0,Thu,NYN,ATL,N,33824.0
1078,20130620,0,Thu,PIT,CIN,D,40929.0
1079,20130620,0,Thu,LAN,SDN,N,30656.0
1080,20130620,0,Thu,MIA,SFN,N,41290.0
1081,20130620,0,Thu,CHN,SLN,N,43651.0
1082,20130620,0,Thu,COL,WAS,N,31927.0
1083,20130621,0,Fri,PIT,ANA,N,40136.0
1084,20130621,0,Fri,MIN,CLE,N,26442.0
1085,20130621,0,Fri,BOS,DET,N,41126.0
1086,20130621,0,Fri,CHA,KCA,N,33830.0
1087,20130621,0,Fri,TBA,NYA,N,41123.0
1088,20130621,0,Fri,OAK,SEA,N,23135.0
1089,20130621,0,Fri,BAL,TOR,N,35472.0
1090,20130621,0,Fri,CIN,ARI,N,27819.0
1091,20130621,0,Fri,HOU,CHN,D,33119.0
1092,20130621,0,Fri,ATL,MIL,N,32594.0
1093,20130621,0,Fri,NYN,PHI,N,40062.0
1094,20130621,0,Fri,LAN,SDN,N,31844.0
1095,20130621,0,Fri,MIA,SFN,N,41490.0
1096,20130621,0,Fri,TEX,SLN,N,45228.0
1097,20130621,0,Fri,COL,WAS,N,34917.0
1098,20130622,0,Sat,PIT,ANA,N,41114.0
1099,20130622,0,Sat,MIN,CLE,N,21417.0
1100,20130622,0,Sat,BOS,DET,N,42508.0
1101,20130622,0,Sat,CHA,KCA,D,20364.0
1102,20130622,0,Sat,TBA,NYA,D,46013.0
1103,20130622,0,Sat,OAK,SEA,N,20721.0
1104,20130622,0,Sat,BAL,TOR,D,43261.0
1105,20130622,0,Sat,CIN,ARI,D,30567.0
1106,20130622,0,Sat,HOU,CHN,D,38870.0
1107,20130622,0,Sat,ATL,MIL,D,41974.0
1108,20130622,0,Sat,NYN,PHI,D,45725.0
1109,20130622,0,Sat,LAN,SDN,D,43627.0
1110,20130622,0,Sat,MIA,SFN,D,41683.0
1111,20130622,0,Sat,TEX,SLN,N,44651.0
1112,20130622,0,Sat,COL,WAS,D,35787.0
1113,20130623,0,Sun,PIT,ANA,D,35069.0
1114,20130623,0,Sun,MIN,CLE,D,17143.0
1115,20130623,0,Sun,BOS,DET,D,41507.0
1116,20130623,0,Sun,CHA,KCA,D,18622.0
1117,20130623,0,Sun,TBA,NYA,D,46054.0
1118,20130623,0,Sun,OAK,SEA,D,22833.0
1119,20130623,0,Sun,BAL,TOR,D,45214.0
1120,20130623,0,Sun,CIN,ARI,D,30723.0
1121,20130623,0,Sun,HOU,CHN,D,35121.0
1122,20130623,0,Sun,ATL,MIL,D,41221.0
1123,20130623,0,Sun,NYN,PHI,D,44951.0
1124,20130623,0,Sun,LAN,SDN,D,31098.0
1125,20130623,0,Sun,MIA,SFN,D,41697.0
1126,20130623,0,Sun,TEX,SLN,N,44063.0
1127,20130623,0,Sun,COL,WAS,D,39307.0
1128,20130624,0,Mon,CLE,BAL,N,18544.0
1129,20130624,0,Mon,TOR,TBA,N,11407.0
1130,20130624,0,Mon,SFN,LAN,N,40994.0
1131,20130624,0,Mon,PHI,SDN,N,26265.0
1132,20130625,0,Tue,CLE,BAL,N,20924.0
1133,20130625,0,Tue,COL,BOS,N,36286.0
1134,20130625,0,Tue,NYN,CHA,N,20787.0
1135,20130625,0,Tue,ANA,DET,N,34204.0
1136,20130625,0,Tue,SLN,HOU,N,19271.0
1137,20130625,0,Tue,ATL,KCA,N,29947.0
1138,20130625,0,Tue,TEX,NYA,N,41674.0
1139,20130625,0,Tue,CIN,OAK,N,17506.0
1140,20130625,0,Tue,PIT,SEA,N,21088.0
1141,20130625,0,Tue,TOR,TBA,N,12041.0
1142,20130625,0,Tue,SFN,LAN,N,47193.0
1143,20130625,0,Tue,MIN,MIA,N,14581.0
1144,20130625,0,Tue,CHN,MIL,N,30172.0
1145,20130625,0,Tue,PHI,SDN,N,24695.0
1146,20130625,0,Tue,ARI,WAS,N,30287.0
1147,20130626,0,Wed,CLE,BAL,N,18082.0
1148,20130626,0,Wed,COL,BOS,D,34632.0
1149,20130626,0,Wed,NYN,CHA,N,18249.0
1150,20130626,0,Wed,ANA,DET,N,35635.0
1151,20130626,0,Wed,SLN,HOU,N,17428.0
1152,20130626,0,Wed,ATL,KCA,N,22207.0
1153,20130626,0,Wed,TEX,NYA,N,38264.0
1154,20130626,0,Wed,CIN,OAK,D,25658.0
1155,20130626,0,Wed,PIT,SEA,D,21267.0
1156,20130626,0,Wed,TOR,TBA,D,21502.0
1157,20130626,0,Wed,SFN,LAN,N,41721.0
1158,20130626,0,Wed,MIN,MIA,D,15318.0
1159,20130626,0,Wed,CHN,MIL,N,28061.0
1160,20130626,0,Wed,PHI,SDN,N,25610.0
1161,20130626,0,Wed,ARI,WAS,N,31172.0
1162,20130627,0,Thu,CLE,BAL,N,33036.0
1163,20130627,0,Thu,TOR,BOS,N,34750.0
1164,20130627,0,Thu,ANA,DET,D,39496.0
1165,20130627,0,Thu,KCA,MIN,N,28040.0
1166,20130627,0,Thu,TEX,NYA,D,42138.0
1167,20130627,0,Thu,NYN,COL,D,34387.0
1168,20130627,0,Thu,PHI,LAN,N,51037.0
1169,20130627,0,Thu,CHN,MIL,D,31792.0
1170,20130627,0,Thu,ARI,WAS,N,32948.0
1171,20130628,0,Fri,NYA,BAL,N,40041.0
1172,20130628,0,Fri,TOR,BOS,N,36383.0
1173,20130628,1,Fri,CLE,CHA,D,0.0
1174,20130628,2,Fri,CLE,CHA,N,28628.0
1175,20130628,0,Fri,ANA,HOU,N,20498.0
1176,20130628,0,Fri,KCA,MIN,N,28916.0
1177,20130628,0,Fri,SLN,OAK,N,24208.0
1178,20130628,0,Fri,CHN,SEA,N,31471.0
1179,20130628,0,Fri,DET,TBA,N,17645.0
1180,20130628,0,Fri,CIN,TEX,N,41218.0
1181,20130628,0,Fri,ARI,ATL,N,48282.0
1182,20130628,0,Fri,SFN,COL,N,38428.0
1183,20130628,0,Fri,PHI,LAN,N,48828.0
1184,20130628,0,Fri,SDN,MIA,N,18347.0
1185,20130628,0,Fri,WAS,NYN,N,28363.0
1186,20130628,0,Fri,MIL,PIT,N,36875.0
1187,20130629,0,Sat,NYA,BAL,N,46607.0
1188,20130629,0,Sat,TOR,BOS,D,37437.0
1189,20130629,0,Sat,CLE,CHA,D,26289.0
1190,20130629,0,Sat,ANA,HOU,D,26650.0
1191,20130629,0,Sat,KCA,MIN,D,36881.0
1192,20130629,0,Sat,SLN,OAK,D,35067.0
1193,20130629,0,Sat,CHN,SEA,D,34630.0
1194,20130629,0,Sat,DET,TBA,N,23809.0
1195,20130629,0,Sat,CIN,TEX,N,44397.0
1196,20130629,0,Sat,ARI,ATL,D,39180.0
1197,20130629,0,Sat,SFN,COL,D,44612.0
1198,20130629,0,Sat,PHI,LAN,N,52455.0
1199,20130629,0,Sat,SDN,MIA,N,19266.0
1200,20130629,0,Sat,WAS,NYN,D,26426.0
1201,20130629,0,Sat,MIL,PIT,N,38438.0
1202,20130630,0,Sun,NYA,BAL,N,40878.0
1203,20130630,0,Sun,TOR,BOS,D,37425.0
1204,20130630,0,Sun,CLE,CHA,D,27032.0
1205,20130630,0,Sun,ANA,HOU,D,22361.0
