game_date,game_time,stadium_name,home_team,away_team
20230619,18:45:00,Oracle Park,SFN,SDN
20230619,19:05:00,PNC Park,PIT,CHN
20230619,19:10:00,Guaranteed Rate Field,CHA,TEX
20230619,19:10:00,Great American Ball Park,CIN,COL
20230619,19:10:00,American Family Field,MIL,ARI
20230619,19:10:00,Minute Maid Park,HOU,NYN
20230620,18:40:00,Target Field,MIN,BOS
20230620,18:40:00,Citizens Bank Park,PHI,ATL
20230620,18:40:00,loanDepot park,MIA,TOR
20230620,18:40:00,Comerica Park,DET,KCA
20230620,18:40:00,Tropicana Field,TBA,BAL
20230620,18:45:00,Oracle Park,SFN,SDN
20230620,19:05:00,Yankee Stadium,NYA,SEA
20230620,19:05:00,PNC Park,PIT,CHN
20230620,19:05:00,Nationals Park,WAS,SLN
20230620,19:05:00,Angel Stadium,ANA,LAN
20230620,19:10:00,Guaranteed Rate Field,CHA,TEX
20230620,19:10:00,Great American Ball Park,CIN,COL
20230620,19:10:00,American Family Field,MIL,ARI
20230620,19:10:00,Progressive Field,CLE,OAK
20230620,19:10:00,Minute Maid Park,HOU,NYN
20230621,12:10:00,loanDepot park,MIA,TOR
20230621,12:10:00,Tropicana Field,TBA,BAL
20230621,12:35:00,Great American Ball Park,CIN,COL
20230621,12:35:00,PNC Park,PIT,CHN
20230621,13:05:00,Nationals Park,WAS,SLN
20230621,13:10:00,Comerica Park,DET,KCA
20230621,13:10:00,American Family Field,MIL,ARI
20230621,13:10:00,Minute Maid Park,HOU,NYN
20230621,18:38:00,Angel Stadium,ANA,LAN
20230621,18:40:00,Target Field,MIN,BOS
20230621,18:40:00,Citizens Bank Park,PHI,ATL
20230621,18:45:00,Oracle Park,SFN,SDN
20230621,19:05:00,Yankee Stadium,NYA,SEA
20230621,19:10:00,Guaranteed Rate Field,CHA,TEX
20230621,19:10:00,Progressive Field,CLE,OAK
20230622,12:10:00,Target Field,MIN,BOS
20230622,12:45:00,Oracle Park,SFN,SDN
20230622,13:05:00,Citizens Bank Park,PHI,ATL
20230622,13:10:00,Progressive Field,CLE,OAK
20230622,18:40:00,loanDepot park,MIA,PIT
20230622,18:40:00,Tropicana Field,TBA,KCA
20230622,19:05:00,Yankee Stadium,NYA,SEA
20230623,18:40:00,Coors Field,COL,ANA
20230623,18:40:00,Great American Ball Park,CIN,ATL
20230623,18:40:00,Petco Park,SDN,WAS
20230623,18:40:00,loanDepot park,MIA,PIT
20230623,18:40:00,Comerica Park,DET,MIN
20230623,18:40:00,Tropicana Field,TBA,KCA
20230623,19:05:00,Yankee Stadium,NYA,TEX
20230623,19:05:00,Oriole Park at Camden Yards,BAL,SEA
20230623,19:05:00,Citizens Bank Park,PHI,NYN
20230623,19:07:00,Rogers Centre,TOR,OAK
20230623,19:10:00,Guaranteed Rate Field,CHA,BOS
20230623,19:10:00,Dodger Stadium,LAN,HOU
20230623,19:10:00,Progressive Field,CLE,MIL
20230623,19:15:00,Oracle Park,SFN,ARI
20230624,13:05:00,Oracle Park,SFN,ARI
20230624,15:10:00,Guaranteed Rate Field,CHA,BOS
20230624,16:05:00,Yankee Stadium,NYA,TEX
20230624,16:05:00,Oriole Park at Camden Yards,BAL,SEA
20230624,16:05:00,Citizens Bank Park,PHI,NYN
20230624,16:07:00,Rogers Centre,TOR,OAK
20230624,16:10:00,Great American Ball Park,CIN,ATL
20230624,16:10:00,loanDepot park,MIA,PIT
20230624,16:10:00,Progressive Field,CLE,MIL
20230624,16:10:00,Tropicana Field,TBA,KCA
20230624,16:15:00,Dodger Stadium,LAN,HOU
20230624,17:40:00,Petco Park,SDN,WAS
20230624,18:10:00,London Stadium,SLN,CHN
20230624,19:10:00,Coors Field,COL,ANA
20230624,19:15:00,Comerica Park,DET,MIN
20230625,13:05:00,Oracle Park,SFN,ARI
20230625,13:10:00,Guaranteed Rate Field,CHA,BOS
20230625,13:10:00,Coors Field,COL,ANA
20230625,13:10:00,Dodger Stadium,LAN,HOU
20230625,13:10:00,Petco Park,SDN,WAS
20230625,13:35:00,Yankee Stadium,NYA,TEX
20230625,13:35:00,Oriole Park at Camden Yards,BAL,SEA
20230625,13:35:00,Citizens Bank Park,PHI,NYN
20230625,13:37:00,Rogers Centre,TOR,OAK
20230625,13:40:00,Great American Ball Park,CIN,ATL
20230625,13:40:00,loanDepot park,MIA,PIT
20230625,13:40:00,Comerica Park,DET,MIN
20230625,13:40:00,Progressive Field,CLE,MIL
20230625,13:40:00,Tropicana Field,TBA,KCA
20230625,15:10:00,London Stadium,SLN,CHN
20230626,18:38:00,Angel Stadium,ANA,CHA
20230626,18:40:00,TMobile Park,SEA,WAS
20230626,19:05:00,Globe Life Field,TEX,DET
20230626,19:05:00,Oriole Park at Camden Yards,BAL,CIN
20230626,19:10:00,Citi Field,NYN,MIL
20230626,19:20:00,Truist Park,ATL,MIN
20230627,18:38:00,Angel Stadium,ANA,CHA
20230627,18:40:00,Oakland Coliseum,OAK,NYA
20230627,18:40:00,Coors Field,COL,LAN
20230627,18:40:00,Chase Field,ARI,TBA
20230627,18:40:00,TMobile Park,SEA,WAS
20230627,18:45:00,Busch Stadium,SLN,HOU
20230627,19:05:00,Globe Life Field,TEX,DET
20230627,19:05:00,Oriole Park at Camden Yards,BAL,CIN
20230627,19:05:00,Wrigley Field,CHN,PHI
20230627,19:05:00,PNC Park,PIT,SDN
20230627,19:07:00,Rogers Centre,TOR,SFN
20230627,19:10:00,Fenway Park,BOS,MIA
20230627,19:10:00,Citi Field,NYN,MIL
20230627,19:10:00,Kauffman Stadium,KCA,CLE
20230627,19:20:00,Truist Park,ATL,MIN
20230628,12:20:00,Truist Park,ATL,MIN
20230628,13:10:00,TMobile Park,SEA,WAS
20230628,18:38:00,Angel Stadium,ANA,CHA
20230628,18:40:00,Oakland Coliseum,OAK,NYA
20230628,18:40:00,Coors Field,COL,LAN
20230628,18:40:00,Chase Field,ARI,TBA
20230628,18:45:00,Busch Stadium,SLN,HOU
20230628,19:05:00,Globe Life Field,TEX,DET
20230628,19:05:00,Oriole Park at Camden Yards,BAL,CIN
20230628,19:05:00,Wrigley Field,CHN,PHI
20230628,19:05:00,PNC Park,PIT,SDN
20230628,19:07:00,Rogers Centre,TOR,SFN
20230628,19:10:00,Fenway Park,BOS,MIA
20230628,19:10:00,Citi Field,NYN,MIL
20230628,19:10:00,Kauffman Stadium,KCA,CLE
20230629,12:35:00,PNC Park,PIT,SDN
20230629,12:37:00,Oakland Coliseum,OAK,NYA
20230629,12:40:00,Chase Field,ARI,TBA
20230629,13:05:00,Globe Life Field,TEX,DET
20230629,13:07:00,Angel Stadium,ANA,CHA
20230629,13:10:00,Kauffman Stadium,KCA,CLE
20230629,18:10:00,Fenway Park,BOS,MIA
20230629,18:15:00,Busch Stadium,SLN,HOU
20230629,18:40:00,Coors Field,COL,LAN
20230629,19:05:00,Wrigley Field,CHN,PHI
20230629,19:07:00,Rogers Centre,TOR,SFN
20230629,19:10:00,Citi Field,NYN,MIL
20230630,13:20:00,Wrigley Field,CHN,CLE
20230630,18:05:00,Citizens Bank Park,PHI,WAS
20230630,18:10:00,Coors Field,COL,DET
20230630,18:38:00,Angel Stadium,ANA,ARI
20230630,18:40:00,Oakland Coliseum,OAK,CHA
20230630,19:05:00,Globe Life Field,TEX,HOU
20230630,19:05:00,Oriole Park at Camden Yards,BAL,MIN
20230630,19:05:00,PNC Park,PIT,MIL
20230630,19:07:00,Rogers Centre,TOR,BOS
20230630,19:10:00,Great American Ball Park,CIN,SDN
20230630,19:10:00,Citi Field,NYN,SFN
20230630,19:10:00,Kauffman Stadium,KCA,LAN
20230630,19:10:00,TMobile Park,SEA,TBA
20230630,19:15:00,Busch Stadium,SLN,NYA
20230630,19:20:00,Truist Park,ATL,MIA
20230701,13:07:00,Oakland Coliseum,OAK,CHA
20230701,13:15:00,Busch Stadium,SLN,NYA
20230701,13:40:00,Great American Ball Park,CIN,SDN
20230701,15:05:00,Globe Life Field,TEX,HOU
20230701,15:07:00,Rogers Centre,TOR,BOS
20230701,16:05:00,Oriole Park at Camden Yards,BAL,MIN
20230701,16:05:00,Citizens Bank Park,PHI,WAS
20230701,16:05:00,PNC Park,PIT,MIL
20230701,16:10:00,Citi Field,NYN,SFN
20230701,16:10:00,Truist Park,ATL,MIA
20230701,16:15:00,TMobile Park,SEA,TBA
20230701,18:15:00,Wrigley Field,CHN,CLE
20230701,18:15:00,Kauffman Stadium,KCA,LAN
20230701,19:07:00,Angel Stadium,ANA,ARI
20230701,19:10:00,Coors Field,COL,DET
20230702,12:05:00,Oriole Park at Camden Yards,BAL,MIN
20230702,13:07:00,Oakland Coliseum,OAK,CHA
20230702,13:07:00,Angel Stadium,ANA,ARI
20230702,13:10:00,Coors Field,COL,DET
20230702,13:10:00,Kauffman Stadium,KCA,LAN
20230702,13:10:00,TMobile Park,SEA,TBA
20230702,13:15:00,Busch Stadium,SLN,NYA
20230702,13:20:00,Wrigley Field,CHN,CLE
20230702,13:30:00,Truist Park,ATL,MIA
20230702,13:35:00,Globe Life Field,TEX,HOU
20230702,13:35:00,Citizens Bank Park,PHI,WAS
20230702,13:35:00,PNC Park,PIT,MIL
20230702,13:37:00,Rogers Centre,TOR,BOS
20230702,13:40:00,Great American Ball Park,CIN,SDN
20230702,13:40:00,Citi Field,NYN,SFN
20230703,13:05:00,Globe Life Field,TEX,HOU
20230703,13:10:00,American Family Field,MIL,CHN
20230703,18:05:00,Nationals Park,WAS,CIN
20230703,18:40:00,Target Field,MIN,KCA
20230703,18:40:00,Petco Park,SDN,ANA
20230703,18:40:00,loanDepot park,MIA,SLN
20230703,18:45:00,Oracle Park,SFN,SEA
20230703,19:05:00,Yankee Stadium,NYA,BAL
20230703,19:10:00,Dodger Stadium,LAN,PIT
20230703,19:10:00,Progressive Field,CLE,ATL
20230704,11:05:00,Nationals Park,WAS,CIN
20230704,13:05:00,Yankee Stadium,NYA,BAL
20230704,13:05:00,Oracle Park,SFN,SEA
20230704,13:10:00,Target Field,MIN,KCA
20230704,13:10:00,Chase Field,ARI,NYN
20230704,13:10:00,loanDepot park,MIA,SLN
20230704,13:35:00,Fenway Park,BOS,TEX
20230704,15:10:00,American Family Field,MIL,CHN
20230704,15:10:00,Minute Maid Park,HOU,COL
20230704,15:40:00,Petco Park,SDN,ANA
20230704,16:10:00,Tropicana Field,TBA,PHI
20230704,18:10:00,Dodger Stadium,LAN,PIT
20230704,18:40:00,Comerica Park,DET,OAK
20230704,19:10:00,Guaranteed Rate Field,CHA,TOR
20230704,19:10:00,Progressive Field,CLE,ATL
20230705,13:10:00,Minute Maid Park,HOU,COL
20230705,17:40:00,Petco Park,SDN,ANA
20230705,18:05:00,Oracle Park,SFN,SEA
20230705,18:40:00,Target Field,MIN,KCA
20230705,18:40:00,Chase Field,ARI,NYN
20230705,18:40:00,loanDepot park,MIA,SLN
20230705,18:40:00,Comerica Park,DET,OAK
20230705,18:40:00,Tropicana Field,TBA,PHI
20230705,19:05:00,Yankee Stadium,NYA,BAL
20230705,19:05:00,Nationals Park,WAS,CIN
20230705,19:10:00,Guaranteed Rate Field,CHA,TOR
20230705,19:10:00,Fenway Park,BOS,TEX
20230705,19:10:00,Dodger Stadium,LAN,PIT
20230705,19:10:00,American Family Field,MIL,CHN
20230705,19:10:00,Progressive Field,CLE,ATL
20230706,13:05:00,Nationals Park,WAS,CIN
20230706,13:10:00,Comerica Park,DET,OAK
20230706,13:10:00,American Family Field,MIL,CHN
20230706,18:40:00,Chase Field,ARI,NYN
20230706,18:40:00,loanDepot park,MIA,SLN
20230706,18:40:00,Tropicana Field,TBA,PHI
20230706,19:05:00,Yankee Stadium,NYA,BAL
20230706,19:10:00,Guaranteed Rate Field,CHA,TOR
20230706,19:10:00,Fenway Park,BOS,TEX
20230706,19:10:00,Dodger Stadium,LAN,PIT
20230706,19:10:00,Progressive Field,CLE,KCA
20230706,19:10:00,Minute Maid Park,HOU,SEA
20230707,18:40:00,Chase Field,ARI,PIT
20230707,18:40:00,Petco Park,SDN,NYN
20230707,18:40:00,loanDepot park,MIA,PHI
20230707,18:40:00,Comerica Park,DET,TOR
20230707,18:40:00,Tropicana Field,TBA,ATL
20230707,19:05:00,Yankee Stadium,NYA,CHN
20230707,19:05:00,Nationals Park,WAS,TEX
20230707,19:10:00,Guaranteed Rate Field,CHA,SLN
20230707,19:10:00,Target Field,MIN,BAL
20230707,19:10:00,Fenway Park,BOS,OAK
20230707,19:10:00,Dodger Stadium,LAN,ANA
20230707,19:10:00,American Family Field,MIL,CIN
20230707,19:10:00,Progressive Field,CLE,KCA
20230707,19:10:00,Minute Maid Park,HOU,SEA
20230707,19:15:00,Oracle Park,SFN,COL
20230708,13:05:00,Yankee Stadium,NYA,CHN
20230708,13:05:00,Oracle Park,SFN,COL
20230708,13:10:00,Guaranteed Rate Field,CHA,SLN
20230708,13:10:00,Target Field,MIN,BAL
20230708,13:10:00,Chase Field,ARI,PIT
20230708,13:10:00,Comerica Park,DET,TOR
20230708,15:10:00,American Family Field,MIL,CIN
20230708,16:05:00,Nationals Park,WAS,TEX
20230708,16:10:00,Fenway Park,BOS,OAK
20230708,16:10:00,loanDepot park,MIA,PHI
20230708,16:10:00,Progressive Field,CLE,KCA
20230708,18:10:00,Dodger Stadium,LAN,ANA
20230708,18:15:00,Minute Maid Park,HOU,SEA
20230708,19:10:00,Petco Park,SDN,NYN
20230708,19:15:00,Tropicana Field,TBA,ATL
20230709,12:05:00,Nationals Park,WAS,TEX
20230709,13:05:00,Oracle Park,SFN,COL
20230709,13:10:00,Guaranteed Rate Field,CHA,SLN
20230709,13:10:00,Target Field,MIN,BAL
20230709,13:10:00,Chase Field,ARI,PIT
20230709,13:10:00,Petco Park,SDN,NYN
20230709,13:10:00,American Family Field,MIL,CIN
20230709,13:10:00,Minute Maid Park,HOU,SEA
20230709,13:35:00,Yankee Stadium,NYA,CHN
20230709,13:35:00,Fenway Park,BOS,OAK
20230709,13:40:00,loanDepot park,MIA,PHI
20230709,13:40:00,Comerica Park,DET,TOR
20230709,13:40:00,Progressive Field,CLE,KCA
20230709,13:40:00,Tropicana Field,TBA,ATL
20230714,18:05:00,Citizens Bank Park,PHI,SDN
20230714,18:38:00,Angel Stadium,ANA,HOU
20230714,18:40:00,Oakland Coliseum,OAK,MIN
20230714,18:40:00,Coors Field,COL,NYA
20230714,19:05:00,Globe Life Field,TEX,CLE
20230714,19:05:00,Oriole Park at Camden Yards,BAL,MIA
20230714,19:05:00,Wrigley Field,CHN,BOS
20230714,19:05:00,PNC Park,PIT,SFN
20230714,19:07:00,Rogers Centre,TOR,ARI
20230714,19:10:00,Great American Ball Park,CIN,MIL
20230714,19:10:00,Citi Field,NYN,LAN
20230714,19:10:00,Kauffman Stadium,KCA,TBA
20230714,19:10:00,TMobile Park,SEA,DET
20230714,19:15:00,Busch Stadium,SLN,WAS
20230714,19:20:00,Truist Park,ATL,CHA
20230715,13:05:00,Citizens Bank Park,PHI,SDN
20230715,13:20:00,Wrigley Field,CHN,BOS
20230715,15:05:00,Globe Life Field,TEX,CLE
20230715,15:07:00,Rogers Centre,TOR,ARI
20230715,16:07:00,Oakland Coliseum,OAK,MIN
20230715,18:07:00,Angel Stadium,ANA,HOU
20230715,18:10:00,Coors Field,COL,NYA
20230715,18:10:00,Kauffman Stadium,KCA,TBA
20230715,18:15:00,Busch Stadium,SLN,WAS
20230715,18:40:00,TMobile Park,SEA,DET
20230715,19:05:00,Oriole Park at Camden Yards,BAL,MIA
20230715,19:05:00,Citizens Bank Park,PHI,SDN
20230715,19:05:00,PNC Park,PIT,SFN
20230715,19:10:00,Great American Ball Park,CIN,MIL
20230715,19:15:00,Citi Field,NYN,LAN
20230715,19:15:00,Truist Park,ATL,CHA
20230716,12:05:00,PNC Park,PIT,SFN
20230716,13:07:00,Oakland Coliseum,OAK,MIN
20230716,13:07:00,Angel Stadium,ANA,HOU
20230716,13:10:00,Coors Field,COL,NYA
20230716,13:10:00,Kauffman Stadium,KCA,TBA
20230716,13:10:00,TMobile Park,SEA,DET
20230716,13:15:00,Busch Stadium,SLN,WAS
20230716,13:20:00,Wrigley Field,CHN,BOS
20230716,13:30:00,Truist Park,ATL,CHA
20230716,13:35:00,Globe Life Field,TEX,CLE
20230716,13:35:00,Oriole Park at Camden Yards,BAL,MIA
20230716,13:35:00,Citizens Bank Park,PHI,SDN
20230716,13:37:00,Rogers Centre,TOR,ARI
20230716,13:40:00,Great American Ball Park,CIN,MIL
20230716,13:40:00,Citi Field,NYN,LAN
20230717,18:38:00,Angel Stadium,ANA,NYA
20230717,18:40:00,Oakland Coliseum,OAK,BOS
20230717,18:40:00,TMobile Park,SEA,MIN
20230717,18:45:00,Busch Stadium,SLN,MIA
20230717,19:05:00,Globe Life Field,TEX,TBA
20230717,19:05:00,Oriole Park at Camden Yards,BAL,LAN
20230717,19:05:00,Wrigley Field,CHN,WAS
20230717,19:05:00,PNC Park,PIT,CLE
20230717,19:10:00,Great American Ball Park,CIN,SFN
20230717,19:10:00,Kauffman Stadium,KCA,DET
20230718,18:38:00,Angel Stadium,ANA,NYA
20230718,18:40:00,Oakland Coliseum,OAK,BOS
20230718,18:40:00,Coors Field,COL,HOU
20230718,18:40:00,Citizens Bank Park,PHI,MIL
20230718,18:40:00,TMobile Park,SEA,MIN
20230718,18:45:00,Busch Stadium,SLN,MIA
20230718,19:05:00,Globe Life Field,TEX,TBA
20230718,19:05:00,Oriole Park at Camden Yards,BAL,LAN
20230718,19:05:00,Wrigley Field,CHN,WAS
20230718,19:05:00,PNC Park,PIT,CLE
20230718,19:07:00,Rogers Centre,TOR,SDN
20230718,19:10:00,Great American Ball Park,CIN,SFN
20230718,19:10:00,Citi Field,NYN,CHA
20230718,19:10:00,Kauffman Stadium,KCA,DET
20230718,19:20:00,Truist Park,ATL,ARI
20230719,12:35:00,PNC Park,PIT,CLE
20230719,12:37:00,Oakland Coliseum,OAK,BOS
20230719,13:05:00,Globe Life Field,TEX,TBA
20230719,13:05:00,Oriole Park at Camden Yards,BAL,LAN
20230719,13:10:00,Coors Field,COL,HOU
20230719,13:15:00,Busch Stadium,SLN,MIA
20230719,16:07:00,Angel Stadium,ANA,NYA
20230719,18:40:00,Citizens Bank Park,PHI,MIL
20230719,18:40:00,TMobile Park,SEA,MIN
20230719,19:05:00,Wrigley Field,CHN,WAS
20230719,19:07:00,Rogers Centre,TOR,SDN
20230719,19:10:00,Great American Ball Park,CIN,SFN
20230719,19:10:00,Citi Field,NYN,CHA
20230719,19:10:00,Kauffman Stadium,KCA,DET
20230719,19:20:00,Truist Park,ATL,ARI
20230720,12:20:00,Truist Park,ATL,ARI
20230720,12:35:00,Citizens Bank Park,PHI,MIL
20230720,12:35:00,Great American Ball Park,CIN,SFN
20230720,12:40:00,TMobile Park,SEA,MIN
20230720,13:07:00,Rogers Centre,TOR,SDN
20230720,13:10:00,Citi Field,NYN,CHA
20230720,13:10:00,Kauffman Stadium,KCA,DET
20230720,18:40:00,Oakland Coliseum,OAK,HOU
20230720,18:40:00,Tropicana Field,TBA,BAL
20230720,19:05:00,Wrigley Field,CHN,SLN
20230721,13:20:00,Wrigley Field,CHN,SLN
20230721,18:38:00,Angel Stadium,ANA,PIT
20230721,18:40:00,Oakland Coliseum,OAK,HOU
20230721,18:40:00,loanDepot park,MIA,COL
20230721,18:40:00,Comerica Park,DET,SDN
20230721,18:40:00,Tropicana Field,TBA,BAL
20230721,19:05:00,Yankee Stadium,NYA,KCA
20230721,19:05:00,Globe Life Field,TEX,LAN
20230721,19:05:00,Nationals Park,WAS,SFN
20230721,19:10:00,Target Field,MIN,CHA
20230721,19:10:00,Fenway Park,BOS,NYN
20230721,19:10:00,Great American Ball Park,CIN,ARI
20230721,19:10:00,American Family Field,MIL,ATL
20230721,19:10:00,TMobile Park,SEA,TOR
20230721,19:10:00,Progressive Field,CLE,PHI
20230722,13:05:00,Yankee Stadium,NYA,KCA
20230722,13:10:00,loanDepot park,MIA,COL
20230722,13:10:00,TMobile Park,SEA,TOR
20230722,13:20:00,Wrigley Field,CHN,SLN
20230722,15:05:00,Globe Life Field,TEX,LAN
20230722,16:10:00,Fenway Park,BOS,NYN
20230722,16:10:00,Great American Ball Park,CIN,ARI
20230722,16:10:00,Tropicana Field,TBA,BAL
20230722,18:07:00,Oakland Coliseum,OAK,HOU
20230722,18:07:00,Angel Stadium,ANA,PIT
20230722,18:10:00,Comerica Park,DET,SDN
20230722,18:15:00,Target Field,MIN,CHA
20230722,18:15:00,American Family Field,MIL,ATL
20230722,19:05:00,Nationals Park,WAS,SFN
20230722,19:10:00,Progressive Field,CLE,PHI
20230723,07:33:00,Fenway Park,BOS,NYN
20230723,12:05:00,Comerica Park,DET,SDN
20230723,13:07:00,Oakland Coliseum,OAK,HOU
20230723,13:07:00,Angel Stadium,ANA,PIT
20230723,13:10:00,Target Field,MIN,CHA
20230723,13:10:00,American Family Field,MIL,ATL
20230723,13:10:00,TMobile Park,SEA,TOR
20230723,13:20:00,Wrigley Field,CHN,SLN
20230723,13:35:00,Yankee Stadium,NYA,KCA
20230723,13:35:00,Globe Life Field,TEX,LAN
20230723,13:35:00,Nationals Park,WAS,SFN
20230723,13:40:00,Great American Ball Park,CIN,ARI
20230723,13:40:00,loanDepot park,MIA,COL
20230723,13:40:00,Progressive Field,CLE,PHI
20230723,13:40:00,Tropicana Field,TBA,BAL
20230724,18:40:00,Target Field,MIN,SEA
20230724,18:40:00,Chase Field,ARI,SLN
20230724,18:40:00,Citizens Bank Park,PHI,BAL
20230724,18:40:00,Petco Park,SDN,PIT
20230724,19:05:00,Nationals Park,WAS,COL
20230724,19:10:00,Dodger Stadium,LAN,TOR
20230724,19:10:00,American Family Field,MIL,CIN
20230724,19:10:00,Progressive Field,CLE,KCA
20230724,19:10:00,Minute Maid Park,HOU,TEX
20230725,18:40:00,Target Field,MIN,SEA
20230725,18:40:00,Chase Field,ARI,SLN
20230725,18:40:00,Citizens Bank Park,PHI,BAL
20230725,18:40:00,Petco Park,SDN,PIT
20230725,18:40:00,Comerica Park,DET,ANA
20230725,18:40:00,Tropicana Field,TBA,MIA
20230725,18:45:00,Oracle Park,SFN,OAK
20230725,19:05:00,Yankee Stadium,NYA,NYN
20230725,19:05:00,Nationals Park,WAS,COL
20230725,19:10:00,Guaranteed Rate Field,CHA,CHN
20230725,19:10:00,Fenway Park,BOS,ATL
20230725,19:10:00,Dodger Stadium,LAN,TOR
20230725,19:10:00,American Family Field,MIL,CIN
20230725,19:10:00,Progressive Field,CLE,KCA
20230725,19:10:00,Minute Maid Park,HOU,TEX
20230726,12:05:00,Nationals Park,WAS,COL
20230726,12:10:00,Target Field,MIN,SEA
20230726,12:10:00,Tropicana Field,TBA,MIA
20230726,12:40:00,Chase Field,ARI,SLN
20230726,13:10:00,Dodger Stadium,LAN,TOR
20230726,13:10:00,Petco Park,SDN,PIT
20230726,13:10:00,American Family Field,MIL,CIN
20230726,13:10:00,Progressive Field,CLE,KCA
20230726,18:05:00,Citizens Bank Park,PHI,BAL
20230726,18:40:00,Comerica Park,DET,ANA
20230726,18:45:00,Oracle Park,SFN,OAK
20230726,19:05:00,Yankee Stadium,NYA,NYN
20230726,19:10:00,Guaranteed Rate Field,CHA,CHN
20230726,19:10:00,Fenway Park,BOS,ATL
20230726,19:10:00,Minute Maid Park,HOU,TEX
20230727,13:10:00,Comerica Park,DET,ANA
20230727,18:45:00,Busch Stadium,SLN,CHN
20230727,19:10:00,Guaranteed Rate Field,CHA,CLE
20230727,19:10:00,Citi Field,NYN,WAS
20230728,18:10:00,Guaranteed Rate Field,CHA,CLE
20230728,18:40:00,Coors Field,COL,OAK
20230728,18:40:00,Chase Field,ARI,SEA
20230728,18:40:00,Petco Park,SDN,TEX
20230728,18:40:00,loanDepot park,MIA,DET
20230728,19:05:00,Oriole Park at Camden Yards,BAL,NYA
20230728,19:05:00,PNC Park,PIT,PHI
20230728,19:07:00,Rogers Centre,TOR,ANA
20230728,19:10:00,Dodger Stadium,LAN,CIN
20230728,19:10:00,Citi Field,NYN,WAS
20230728,19:10:00,Kauffman Stadium,KCA,MIN
20230728,19:10:00,Minute Maid Park,HOU,TBA
20230728,19:15:00,Busch Stadium,SLN,CHN
20230728,19:15:00,Oracle Park,SFN,BOS
20230728,19:20:00,Truist Park,ATL,MIL
20230729,15:07:00,Rogers Centre,TOR,ANA
20230729,16:10:00,loanDepot park,MIA,DET
20230729,16:15:00,Oracle Park,SFN,BOS
20230729,17:10:00,Chase Field,ARI,SEA
20230729,17:40:00,Petco Park,SDN,TEX
20230729,18:10:00,Guaranteed Rate Field,CHA,CLE
20230729,18:10:00,Coors Field,COL,OAK
20230729,18:10:00,Dodger Stadium,LAN,CIN
20230729,18:10:00,Kauffman Stadium,KCA,MIN
20230729,18:15:00,Busch Stadium,SLN,CHN
20230729,18:15:00,Minute Maid Park,HOU,TBA
20230729,19:05:00,Oriole Park at Camden Yards,BAL,NYA
20230729,19:05:00,PNC Park,PIT,PHI
20230729,19:10:00,Citi Field,NYN,WAS
20230729,19:20:00,Truist Park,ATL,MIL
20230730,12:05:00,Rogers Centre,TOR,ANA
20230730,13:05:00,Oracle Park,SFN,BOS
20230730,13:10:00,Guaranteed Rate Field,CHA,CLE
20230730,13:10:00,Coors Field,COL,OAK
20230730,13:10:00,Chase Field,ARI,SEA
20230730,13:10:00,Dodger Stadium,LAN,CIN
20230730,13:10:00,Petco Park,SDN,TEX
20230730,13:10:00,Kauffman Stadium,KCA,MIN
20230730,13:10:00,Minute Maid Park,HOU,TBA
20230730,13:15:00,Busch Stadium,SLN,CHN
20230730,13:30:00,Truist Park,ATL,MIL
20230730,13:35:00,Oriole Park at Camden Yards,BAL,NYA
20230730,13:35:00,PNC Park,PIT,PHI
20230730,13:40:00,Citi Field,NYN,WAS
20230730,13:40:00,loanDepot park,MIA,DET
20230731,18:40:00,Coors Field,COL,SDN
20230731,18:40:00,loanDepot park,MIA,PHI
20230731,18:40:00,TMobile Park,SEA,BOS
20230731,18:45:00,Oracle Park,SFN,ARI
20230731,19:05:00,Yankee Stadium,NYA,TBA
20230731,19:05:00,Wrigley Field,CHN,CIN
20230731,19:05:00,Nationals Park,WAS,MIL
20230731,19:07:00,Rogers Centre,TOR,BAL
20230731,19:10:00,Minute Maid Park,HOU,CLE
20230731,19:20:00,Truist Park,ATL,ANA
20230801,18:40:00,Coors Field,COL,SDN
20230801,18:40:00,loanDepot park,MIA,PHI
20230801,18:40:00,TMobile Park,SEA,BOS
20230801,18:45:00,Busch Stadium,SLN,MIN
20230801,18:45:00,Oracle Park,SFN,ARI
20230801,19:05:00,Yankee Stadium,NYA,TBA
20230801,19:05:00,Globe Life Field,TEX,CHA
20230801,19:05:00,Wrigley Field,CHN,CIN
20230801,19:05:00,PNC Park,PIT,DET
20230801,19:05:00,Nationals Park,WAS,MIL
20230801,19:07:00,Rogers Centre,TOR,BAL
20230801,19:10:00,Dodger Stadium,LAN,OAK
20230801,19:10:00,Kauffman Stadium,KCA,NYN
20230801,19:10:00,Minute Maid Park,HOU,CLE
20230801,19:20:00,Truist Park,ATL,ANA
20230802,12:20:00,Truist Park,ATL,ANA
20230802,12:35:00,PNC Park,PIT,DET
20230802,13:05:00,Nationals Park,WAS,MIL
20230802,13:10:00,Coors Field,COL,SDN
20230802,13:10:00,TMobile Park,SEA,BOS
20230802,13:10:00,Minute Maid Park,HOU,CLE
20230802,18:40:00,loanDepot park,MIA,PHI
20230802,18:45:00,Busch Stadium,SLN,MIN
20230802,18:45:00,Oracle Park,SFN,ARI
20230802,19:05:00,Yankee Stadium,NYA,TBA
20230802,19:05:00,Globe Life Field,TEX,CHA
20230802,19:05:00,Wrigley Field,CHN,CIN
