Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_date,DistanceBetweenStadiums,HistoricalAvgHrlyTemp,game_time,stadium_name,home_team,away_team
1225,1225,1225,20230630,15.006408736156049,25.88600000000001,19:05:00,Globe Life Field,TEX,HOU
1226,1226,1226,20230630,28.385980923742725,20.734000000000005,19:05:00,Oriole Park at Camden Yards,BAL,MIN
1227,1227,1227,20230630,14.670242230563534,17.410000000000004,19:05:00,PNC Park,PIT,MIL
1228,1228,1228,20230630,5.162266221447997,5.392857142857143,19:07:00,Rogers Centre,TOR,BOS
1229,1229,1229,20230630,4.152049694350847,19.67,19:10:00,Great American Ball Park,CIN,SDN
1230,1230,1230,20230630,44.893409942914445,22.5,19:10:00,Citi Field,NYN,SFN
1231,1231,1231,20230630,27.967470123790427,22.66222222222223,19:10:00,Kauffman Stadium,KCA,LAN
1232,1232,1232,20230630,43.12327263453592,16.634,19:10:00,TMobile Park,SEA,TBA
1233,1233,1233,20230630,4.308876355602486,22.716,19:15:00,Busch Stadium,SLN,NYA
1234,1234,1234,20230630,7.931059867998189,21.36666666666667,19:20:00,Truist Park,ATL,MIA
1235,1235,1235,20230701,51.37542484963636,14.956,13:07:00,Oakland Coliseum,OAK,CHA
1236,1236,1236,20230701,4.308876355602486,22.616000000000003,13:15:00,Busch Stadium,SLN,NYA
1237,1237,1237,20230701,4.152049694350847,19.728,13:40:00,Great American Ball Park,CIN,SDN
1238,1238,1238,20230701,15.006408736156049,26.27,15:05:00,Globe Life Field,TEX,HOU
1239,1239,1239,20230701,5.162266221447997,5.074074074074074,15:07:00,Rogers Centre,TOR,BOS
1240,1240,1240,20230701,28.385980923742725,20.97,16:05:00,Oriole Park at Camden Yards,BAL,MIN
1241,1241,1241,20230701,11.07837796040681,21.002,16:05:00,Citizens Bank Park,PHI,WAS
1242,1242,1242,20230701,14.670242230563534,18.360000000000003,16:05:00,PNC Park,PIT,MIL
1243,1243,1243,20230701,44.893409942914445,22.482000000000003,16:10:00,Citi Field,NYN,SFN
1244,1244,1244,20230701,7.931059867998189,21.37777777777778,16:10:00,Truist Park,ATL,MIA
1245,1245,1245,20230701,43.12327263453592,16.076,16:15:00,TMobile Park,SEA,TBA
1246,1246,1246,20230701,4.623292183613827,22.517999999999983,18:15:00,Wrigley Field,CHN,CLE
1247,1247,1247,20230701,27.967470123790427,22.59555555555556,18:15:00,Kauffman Stadium,KCA,LAN
1248,1248,1248,20230701,17.33574279751664,19.026530612244898,19:07:00,Angel Stadium,ANA,ARI
1249,1249,1249,20230701,17.388292114928266,25.145454545454548,19:10:00,Coors Field,COL,DET
1250,1250,1250,20230702,28.385980923742725,21.016000000000005,12:05:00,Oriole Park at Camden Yards,BAL,MIN
1251,1251,1251,20230702,51.37542484963636,14.863999999999994,13:07:00,Oakland Coliseum,OAK,CHA
1252,1252,1252,20230702,17.33574279751664,19.074,13:07:00,Angel Stadium,ANA,ARI
1253,1253,1253,20230702,17.388292114928266,25.42045454545455,13:10:00,Coors Field,COL,DET
1254,1254,1254,20230702,27.967470123790427,23.482222222222223,13:10:00,Kauffman Stadium,KCA,LAN
1255,1255,1255,20230702,43.12327263453592,15.923999999999996,13:10:00,TMobile Park,SEA,TBA
1256,1256,1256,20230702,4.308876355602486,22.736,13:15:00,Busch Stadium,SLN,NYA
1257,1257,1257,20230702,4.623292183613827,22.872000000000003,13:20:00,Wrigley Field,CHN,CLE
1258,1258,1258,20230702,7.931059867998189,21.371111111111112,13:30:00,Truist Park,ATL,MIA
1259,1259,1259,20230702,15.006408736156049,26.410000000000004,13:35:00,Globe Life Field,TEX,HOU
1260,1260,1260,20230702,11.07837796040681,21.266,13:35:00,Citizens Bank Park,PHI,WAS
1261,1261,1261,20230702,14.670242230563534,17.761999999999997,13:35:00,PNC Park,PIT,MIL
1262,1262,1262,20230702,5.162266221447997,5.851851851851852,13:37:00,Rogers Centre,TOR,BOS
1263,1263,1263,20230702,4.152049694350847,19.405999999999995,13:40:00,Great American Ball Park,CIN,SDN
1264,1264,1264,20230702,44.893409942914445,22.585999999999995,13:40:00,Citi Field,NYN,SFN
1265,1265,1265,20230703,15.006408736156049,26.5469387755102,13:05:00,Globe Life Field,TEX,HOU
1266,1266,1266,20230703,1.1251381380777052,21.264,13:10:00,American Family Field,MIL,CHN
1267,1267,1267,20230703,13.187909406220092,25.248,18:05:00,Nationals Park,WAS,CIN
1268,1268,1268,20230703,10.564081827542132,20.080000000000005,18:40:00,Target Field,MIN,KCA
1269,1269,1269,20230703,26.849032001480783,20.780000000000005,18:40:00,Petco Park,SDN,ANA
1270,1270,1270,20230703,18.91174539479181,26.210000000000004,18:40:00,loanDepot park,MIA,SLN
1271,1271,1271,20230703,25.83056193830869,17.787999999999997,18:45:00,Oracle Park,SFN,SEA
1272,1272,1272,20230703,7.787186470646386,23.298,19:05:00,Yankee Stadium,NYA,BAL
1273,1273,1273,20230703,43.46662207628629,23.94090909090909,19:10:00,Dodger Stadium,LAN,PIT
1274,1274,1274,20230703,5.362267855919956,20.0,19:10:00,Progressive Field,CLE,ATL
1275,1275,1275,20230704,13.187909406220092,25.243999999999986,11:05:00,Nationals Park,WAS,CIN
1276,1276,1276,20230704,7.787186470646386,23.264000000000006,13:05:00,Yankee Stadium,NYA,BAL
1277,1277,1277,20230704,25.83056193830869,17.772000000000002,13:05:00,Oracle Park,SFN,SEA
1278,1278,1278,20230704,10.564081827542132,20.646000000000004,13:10:00,Target Field,MIN,KCA
1279,1279,1279,20230704,37.46936077859447,33.11600000000001,13:10:00,Chase Field,ARI,NYN
1280,1280,1280,20230704,18.91174539479181,26.542,13:10:00,loanDepot park,MIA,SLN
1281,1281,1281,20230704,51.50200300741639,21.666,13:35:00,Fenway Park,BOS,TEX
1282,1282,1282,20230704,1.1251381380777052,21.68,15:10:00,American Family Field,MIL,CHN
1283,1283,1283,20230704,14.418422693952635,25.674,15:10:00,Minute Maid Park,HOU,COL
1284,1284,1284,20230704,26.849032001480783,20.826000000000004,15:40:00,Petco Park,SDN,ANA
1285,1285,1285,20230704,15.693633190191507,25.910000000000004,16:10:00,Tropicana Field,TBA,PHI
1286,1286,1286,20230704,43.46662207628629,23.227272727272727,18:10:00,Dodger Stadium,LAN,PIT
1287,1287,1287,20230704,21.945814921381803,23.737999999999992,18:40:00,Comerica Park,DET,OAK
1288,1288,1288,20230704,14.91750743049069,21.442000000000004,19:10:00,Guaranteed Rate Field,CHA,TOR
1289,1289,1289,20230704,5.362267855919956,20.462000000000003,19:10:00,Progressive Field,CLE,ATL
1290,1290,1290,20230705,14.418422693952635,25.764,13:10:00,Minute Maid Park,HOU,COL
1291,1291,1291,20230705,26.849032001480783,20.832,17:40:00,Petco Park,SDN,ANA
1292,1292,1292,20230705,25.83056193830869,18.332,18:05:00,Oracle Park,SFN,SEA
1293,1293,1293,20230705,10.564081827542132,20.064000000000007,18:40:00,Target Field,MIN,KCA
1294,1294,1294,20230705,37.46936077859447,33.288,18:40:00,Chase Field,ARI,NYN
1295,1295,1295,20230705,18.91174539479181,26.342000000000013,18:40:00,loanDepot park,MIA,SLN
1296,1296,1296,20230705,21.945814921381803,23.520000000000003,18:40:00,Comerica Park,DET,OAK
1297,1297,1297,20230705,15.693633190191507,25.91199999999999,18:40:00,Tropicana Field,TBA,PHI
1298,1298,1298,20230705,7.787186470646386,23.888,19:05:00,Yankee Stadium,NYA,BAL
1299,1299,1299,20230705,13.187909406220092,26.059999999999995,19:05:00,Nationals Park,WAS,CIN
1300,1300,1300,20230705,14.91750743049069,21.734,19:10:00,Guaranteed Rate Field,CHA,TOR
1301,1301,1301,20230705,51.50200300741639,21.97000000000001,19:10:00,Fenway Park,BOS,TEX
1302,1302,1302,20230705,43.46662207628629,23.768181818181823,19:10:00,Dodger Stadium,LAN,PIT
1303,1303,1303,20230705,1.1251381380777052,22.554,19:10:00,American Family Field,MIL,CHN
1304,1304,1304,20230705,5.362267855919956,19.914,19:10:00,Progressive Field,CLE,ATL
1305,1305,1305,20230706,13.187909406220092,26.018,13:05:00,Nationals Park,WAS,CIN
1306,1306,1306,20230706,21.945814921381803,24.204000000000004,13:10:00,Comerica Park,DET,OAK
1307,1307,1307,20230706,1.1251381380777052,21.764,13:10:00,American Family Field,MIL,CHN
1308,1308,1308,20230706,37.46936077859447,33.54,18:40:00,Chase Field,ARI,NYN
1309,1309,1309,20230706,18.91174539479181,26.489999999999995,18:40:00,loanDepot park,MIA,SLN
1310,1310,1310,20230706,15.693633190191507,25.858,18:40:00,Tropicana Field,TBA,PHI
1311,1311,1311,20230706,7.787186470646386,24.45799999999999,19:05:00,Yankee Stadium,NYA,BAL
1312,1312,1312,20230706,14.91750743049069,21.25,19:10:00,Guaranteed Rate Field,CHA,TOR
1313,1313,1313,20230706,51.50200300741639,22.05,19:10:00,Fenway Park,BOS,TEX
1314,1314,1314,20230706,43.46662207628629,24.16818181818182,19:10:00,Dodger Stadium,LAN,PIT
1315,1315,1315,20230706,1.6039342896101334,19.968,19:10:00,Progressive Field,CLE,KCA
1316,1316,1316,20230706,3.454177091567921,25.744,19:10:00,Minute Maid Park,HOU,SEA
1317,1317,1317,20230707,37.46936077859447,33.312,18:40:00,Chase Field,ARI,PIT
1318,1318,1318,20230707,42.60404309771475,20.976000000000003,18:40:00,Petco Park,SDN,NYN
1319,1319,1319,20230707,16.27876800897081,26.75399999999999,18:40:00,loanDepot park,MIA,PHI
1320,1320,1320,20230707,14.576492612140989,24.128,18:40:00,Comerica Park,DET,TOR
1321,1321,1321,20230707,12.457078665141182,25.824,18:40:00,Tropicana Field,TBA,ATL
1322,1322,1322,20230707,14.216591671791676,24.368,19:05:00,Yankee Stadium,NYA,CHN
1323,1323,1323,20230707,46.155024412078426,26.422000000000004,19:05:00,Nationals Park,WAS,TEX
1324,1324,1324,20230707,1.2452294193423217,22.19,19:10:00,Guaranteed Rate Field,CHA,SLN
1325,1325,1325,20230707,12.105404165776148,20.848,19:10:00,Target Field,MIN,BAL
1326,1326,1326,20230707,33.83389180341481,22.776,19:10:00,Fenway Park,BOS,OAK
1327,1327,1327,20230707,27.24046288924512,24.068181818181817,19:10:00,Dodger Stadium,LAN,ANA
1328,1328,1328,20230707,4.934066546725965,22.602,19:10:00,American Family Field,MIL,CIN
1329,1329,1329,20230707,1.6039342896101334,20.418,19:10:00,Progressive Field,CLE,KCA
1330,1330,1330,20230707,3.454177091567921,25.77,19:10:00,Minute Maid Park,HOU,SEA
1331,1331,1331,20230707,35.01265755831679,18.124,19:15:00,Oracle Park,SFN,COL
1332,1332,1332,20230708,14.216591671791676,24.61799999999999,13:05:00,Yankee Stadium,NYA,CHN
1333,1333,1333,20230708,35.01265755831679,18.008000000000003,13:05:00,Oracle Park,SFN,COL
1334,1334,1334,20230708,1.2452294193423217,21.980000000000004,13:10:00,Guaranteed Rate Field,CHA,SLN
1335,1335,1335,20230708,12.105404165776148,20.326,13:10:00,Target Field,MIN,BAL
1336,1336,1336,20230708,37.46936077859447,33.85400000000001,13:10:00,Chase Field,ARI,PIT
1337,1337,1337,20230708,14.576492612140989,24.149999999999988,13:10:00,Comerica Park,DET,TOR
1338,1338,1338,20230708,4.934066546725965,22.35000000000001,15:10:00,American Family Field,MIL,CIN
1339,1339,1339,20230708,46.155024412078426,26.13600000000001,16:05:00,Nationals Park,WAS,TEX
1340,1340,1340,20230708,33.83389180341481,22.512000000000004,16:10:00,Fenway Park,BOS,OAK
1341,1341,1341,20230708,16.27876800897081,26.722,16:10:00,loanDepot park,MIA,PHI
1342,1342,1342,20230708,1.6039342896101334,20.706000000000003,16:10:00,Progressive Field,CLE,KCA
1343,1343,1343,20230708,27.24046288924512,24.71818181818181,18:10:00,Dodger Stadium,LAN,ANA
1344,1344,1344,20230708,3.454177091567921,25.72000000000001,18:15:00,Minute Maid Park,HOU,SEA
1345,1345,1345,20230708,42.60404309771475,21.2,19:10:00,Petco Park,SDN,NYN
1346,1346,1346,20230708,12.457078665141182,26.37400000000001,19:15:00,Tropicana Field,TBA,ATL
1347,1347,1347,20230709,46.155024412078426,26.062,12:05:00,Nationals Park,WAS,TEX
1348,1348,1348,20230709,35.01265755831679,18.500000000000004,13:05:00,Oracle Park,SFN,COL
1349,1349,1349,20230709,1.2452294193423217,21.82,13:10:00,Guaranteed Rate Field,CHA,SLN
1350,1350,1350,20230709,12.105404165776148,19.87,13:10:00,Target Field,MIN,BAL
1351,1351,1351,20230709,37.46936077859447,33.59,13:10:00,Chase Field,ARI,PIT
1352,1352,1352,20230709,42.60404309771475,21.262000000000004,13:10:00,Petco Park,SDN,NYN
1353,1353,1353,20230709,4.934066546725965,21.844,13:10:00,American Family Field,MIL,CIN
1354,1354,1354,20230709,3.454177091567921,25.69,13:10:00,Minute Maid Park,HOU,SEA
1355,1355,1355,20230709,14.216591671791676,24.77,13:35:00,Yankee Stadium,NYA,CHN
1356,1356,1356,20230709,33.83389180341481,22.218,13:35:00,Fenway Park,BOS,OAK
1357,1357,1357,20230709,16.27876800897081,26.629999999999985,13:40:00,loanDepot park,MIA,PHI
1358,1358,1358,20230709,14.576492612140989,23.890000000000008,13:40:00,Comerica Park,DET,TOR
1359,1359,1359,20230709,1.6039342896101334,20.01,13:40:00,Progressive Field,CLE,KCA
1360,1360,1360,20230709,12.457078665141182,26.352000000000004,13:40:00,Tropicana Field,TBA,ATL
1361,1361,1361,20230714,12.614759124790892,22.566,18:05:00,Citizens Bank Park,PHI,SDN
1362,1362,1362,20230714,9.454162352820129,19.932,18:38:00,Angel Stadium,ANA,HOU
1363,1363,1363,20230714,17.388292114928266,15.220000000000002,18:40:00,Oakland Coliseum,OAK,MIN
1364,1364,1364,20230714,10.535117174130043,24.26888888888889,18:40:00,Coors Field,COL,NYA
1365,1365,1365,20230714,16.998957261020195,26.86399999999999,19:05:00,Globe Life Field,TEX,CLE
1366,1366,1366,20230714,3.5862830552885745,22.28,19:05:00,Oriole Park at Camden Yards,BAL,MIA
1367,1367,1367,20230714,11.360726746608638,25.068,19:05:00,Wrigley Field,CHN,BOS
1368,1368,1368,20230714,38.76092740936911,19.598,19:05:00,PNC Park,PIT,SFN
1369,1369,1369,20230714,8.440090030294337,2.333333333333333,19:07:00,Rogers Centre,TOR,ARI
1370,1370,1370,20230714,13.991876202297226,20.838,19:10:00,Great American Ball Park,CIN,MIL
1371,1371,1371,20230714,48.66524526307872,23.466,19:10:00,Citi Field,NYN,LAN
1372,1372,1372,20230714,15.774800171633434,23.83181818181818,19:10:00,Kauffman Stadium,KCA,TBA
1373,1373,1373,20230714,9.799552246062722,17.607999999999997,19:10:00,TMobile Park,SEA,DET
1374,1374,1374,20230714,7.427679573787754,23.737999999999992,19:15:00,Busch Stadium,SLN,WAS
1375,1375,1375,20230714,15.820714775173409,22.181818181818183,19:20:00,Truist Park,ATL,CHA
1376,1376,1376,20230715,12.614759124790892,23.088,13:05:00,Citizens Bank Park,PHI,SDN
1377,1377,1377,20230715,11.360726746608638,24.822000000000003,13:20:00,Wrigley Field,CHN,BOS
1378,1378,1378,20230715,16.998957261020195,26.706,15:05:00,Globe Life Field,TEX,CLE
1379,1379,1379,20230715,8.440090030294337,3.0,15:07:00,Rogers Centre,TOR,ARI
1380,1380,1380,20230715,17.388292114928266,14.9,16:07:00,Oakland Coliseum,OAK,MIN
1381,1381,1381,20230715,9.454162352820129,19.818000000000005,18:07:00,Angel Stadium,ANA,HOU
1382,1382,1382,20230715,10.535117174130043,24.568888888888885,18:10:00,Coors Field,COL,NYA
1383,1383,1383,20230715,15.774800171633434,24.320930232558144,18:10:00,Kauffman Stadium,KCA,TBA
1384,1384,1384,20230715,7.427679573787754,23.468,18:15:00,Busch Stadium,SLN,WAS
1385,1385,1385,20230715,9.799552246062722,17.853999999999996,18:40:00,TMobile Park,SEA,DET
1386,1386,1386,20230715,3.5862830552885745,22.436000000000003,19:05:00,Oriole Park at Camden Yards,BAL,MIA
1387,1387,1387,20230715,12.614759124790892,23.088,19:05:00,Citizens Bank Park,PHI,SDN
1388,1388,1388,20230715,38.76092740936911,19.614,19:05:00,PNC Park,PIT,SFN
1389,1389,1389,20230715,13.991876202297226,20.788,19:10:00,Great American Ball Park,CIN,MIL
1390,1390,1390,20230715,48.66524526307872,24.166,19:15:00,Citi Field,NYN,LAN
1391,1391,1391,20230715,15.820714775173409,22.05454545454545,19:15:00,Truist Park,ATL,CHA
1392,1392,1392,20230716,38.76092740936911,19.716,12:05:00,PNC Park,PIT,SFN
1393,1393,1393,20230716,17.388292114928266,15.034,13:07:00,Oakland Coliseum,OAK,MIN
1394,1394,1394,20230716,9.454162352820129,19.816,13:07:00,Angel Stadium,ANA,HOU
1395,1395,1395,20230716,10.535117174130043,24.308888888888887,13:10:00,Coors Field,COL,NYA
1396,1396,1396,20230716,15.774800171633434,24.018181818181816,13:10:00,Kauffman Stadium,KCA,TBA
1397,1397,1397,20230716,9.799552246062722,17.716000000000005,13:10:00,TMobile Park,SEA,DET
1398,1398,1398,20230716,7.427679573787754,23.841999999999995,13:15:00,Busch Stadium,SLN,WAS
1399,1399,1399,20230716,11.360726746608638,25.22600000000001,13:20:00,Wrigley Field,CHN,BOS
1400,1400,1400,20230716,15.820714775173409,22.12888888888889,13:30:00,Truist Park,ATL,CHA
1401,1401,1401,20230716,16.998957261020195,26.852,13:35:00,Globe Life Field,TEX,CLE
1402,1402,1402,20230716,3.5862830552885745,22.68,13:35:00,Oriole Park at Camden Yards,BAL,MIA
1403,1403,1403,20230716,12.614759124790892,22.698,13:35:00,Citizens Bank Park,PHI,SDN
1404,1404,1404,20230716,8.440090030294337,3.592592592592593,13:37:00,Rogers Centre,TOR,ARI
1405,1405,1405,20230716,13.991876202297226,20.861999999999995,13:40:00,Great American Ball Park,CIN,MIL
1406,1406,1406,20230716,48.66524526307872,24.312,13:40:00,Citi Field,NYN,LAN
1407,1407,1407,20230717,10.339462379512954,19.81224489795919,18:38:00,Angel Stadium,ANA,NYA
1408,1408,1408,20230717,45.68478499842808,15.32,18:40:00,Oakland Coliseum,OAK,BOS
1409,1409,1409,20230717,19.03061144329677,18.092,18:40:00,TMobile Park,SEA,MIN
1410,1410,1410,20230717,10.350367595147834,23.796,18:45:00,Busch Stadium,SLN,MIA
1411,1411,1411,20230717,20.7795618477706,27.148000000000003,19:05:00,Globe Life Field,TEX,TBA
1412,1412,1412,20230717,45.8340883581,23.034,19:05:00,Oriole Park at Camden Yards,BAL,LAN
1413,1413,1413,20230717,8.665120073756032,25.33600000000001,19:05:00,Wrigley Field,CHN,WAS
1414,1414,1414,20230717,3.5842147308839127,20.096,19:05:00,PNC Park,PIT,CLE
1415,1415,1415,20230717,34.10437492119045,20.853999999999992,19:10:00,Great American Ball Park,CIN,SFN
1416,1416,1416,20230717,27.81792322691206,24.20681818181818,19:10:00,Kauffman Stadium,KCA,DET
1417,1417,1417,20230718,10.339462379512954,19.895918367346937,18:38:00,Angel Stadium,ANA,NYA
1418,1418,1418,20230718,45.68478499842808,15.386,18:40:00,Oakland Coliseum,OAK,BOS
1419,1419,1419,20230718,9.483107116669656,26.095555555555556,18:40:00,Coors Field,COL,HOU
1420,1420,1420,20230718,15.004568102888909,23.434,18:40:00,Citizens Bank Park,PHI,MIL
1421,1421,1421,20230718,19.03061144329677,17.848000000000006,18:40:00,TMobile Park,SEA,MIN
1422,1422,1422,20230718,10.350367595147834,24.282000000000004,18:45:00,Busch Stadium,SLN,MIA
1423,1423,1423,20230718,20.7795618477706,27.18,19:05:00,Globe Life Field,TEX,TBA
1424,1424,1424,20230718,45.8340883581,23.106000000000005,19:05:00,Oriole Park at Camden Yards,BAL,LAN
1425,1425,1425,20230718,8.665120073756032,25.733999999999995,19:05:00,Wrigley Field,CHN,WAS
1426,1426,1426,20230718,3.5842147308839127,20.082,19:05:00,PNC Park,PIT,CLE
1427,1427,1427,20230718,8.440090030294337,2.7142857142857144,19:07:00,Rogers Centre,TOR,SDN
1428,1428,1428,20230718,34.10437492119045,21.020000000000003,19:10:00,Great American Ball Park,CIN,SFN
1429,1429,1429,20230718,3.1751048212098847,24.622,19:10:00,Citi Field,NYN,CHA
1430,1430,1430,20230718,27.81792322691206,24.95111111111112,19:10:00,Kauffman Stadium,KCA,DET
1431,1431,1431,20230718,8.546559647065465,21.79777777777777,19:20:00,Truist Park,ATL,ARI
1432,1432,1432,20230719,3.5842147308839127,20.16,12:35:00,PNC Park,PIT,CLE
1433,1433,1433,20230719,45.68478499842808,15.222,12:37:00,Oakland Coliseum,OAK,BOS
1434,1434,1434,20230719,20.7795618477706,27.378,13:05:00,Globe Life Field,TEX,TBA
1435,1435,1435,20230719,45.8340883581,22.750000000000004,13:05:00,Oriole Park at Camden Yards,BAL,LAN
1436,1436,1436,20230719,9.483107116669656,24.89333333333333,13:10:00,Coors Field,COL,HOU
1437,1437,1437,20230719,10.350367595147834,24.79999999999999,13:15:00,Busch Stadium,SLN,MIA
1438,1438,1438,20230719,10.339462379512954,19.866,16:07:00,Angel Stadium,ANA,NYA
1439,1439,1439,20230719,15.004568102888909,23.11799999999999,18:40:00,Citizens Bank Park,PHI,MIL
1440,1440,1440,20230719,19.03061144329677,18.329999999999995,18:40:00,TMobile Park,SEA,MIN
1441,1441,1441,20230719,8.665120073756032,25.259999999999994,19:05:00,Wrigley Field,CHN,WAS
1442,1442,1442,20230719,8.440090030294337,1.9642857142857144,19:07:00,Rogers Centre,TOR,SDN
1443,1443,1443,20230719,34.10437492119045,21.356,19:10:00,Great American Ball Park,CIN,SFN
1444,1444,1444,20230719,3.1751048212098847,24.422000000000004,19:10:00,Citi Field,NYN,CHA
1445,1445,1445,20230719,27.81792322691206,24.76590909090908,19:10:00,Kauffman Stadium,KCA,DET
1446,1446,1446,20230719,8.546559647065465,22.508888888888887,19:20:00,Truist Park,ATL,ARI
1447,1447,1447,20230720,8.546559647065465,22.19555555555556,12:20:00,Truist Park,ATL,ARI
1448,1448,1448,20230720,15.004568102888909,23.164,12:35:00,Citizens Bank Park,PHI,MIL
1449,1449,1449,20230720,34.10437492119045,21.664,12:35:00,Great American Ball Park,CIN,SFN
1450,1450,1450,20230720,19.03061144329677,18.254,12:40:00,TMobile Park,SEA,MIN
1451,1451,1451,20230720,8.440090030294337,1.2857142857142858,13:07:00,Rogers Centre,TOR,SDN
1452,1452,1452,20230720,3.1751048212098847,24.846,13:10:00,Citi Field,NYN,CHA
1453,1453,1453,20230720,27.81792322691206,24.39555555555555,13:10:00,Kauffman Stadium,KCA,DET
1454,1454,1454,20230720,11.088647135001905,15.25,18:40:00,Oakland Coliseum,OAK,HOU
1455,1455,1455,20230720,13.762130553050092,26.188,18:40:00,Tropicana Field,TBA,BAL
1456,1456,1456,20230720,1.1251381380777052,24.876,19:05:00,Wrigley Field,CHN,SLN
1457,1457,1457,20230721,1.1251381380777052,24.726000000000003,13:20:00,Wrigley Field,CHN,SLN
1458,1458,1458,20230721,29.648456225212257,19.964,18:38:00,Angel Stadium,ANA,PIT
1459,1459,1459,20230721,11.088647135001905,15.071999999999994,18:40:00,Oakland Coliseum,OAK,HOU
1460,1460,1460,20230721,17.79796338781072,26.38199999999999,18:40:00,loanDepot park,MIA,COL
1461,1461,1461,20230721,4.61113277823659,24.236734693877555,18:40:00,Comerica Park,DET,SDN
1462,1462,1462,20230721,13.762130553050092,26.352,18:40:00,Tropicana Field,TBA,BAL
1463,1463,1463,20230721,9.247153086241871,25.051020408163264,19:05:00,Yankee Stadium,NYA,KCA
1464,1464,1464,20230721,25.83056193830869,27.269999999999992,19:05:00,Globe Life Field,TEX,LAN
1465,1465,1465,20230721,41.50895141295895,26.808,19:05:00,Nationals Park,WAS,SFN
1466,1466,1466,20230721,22.336756585866265,20.681999999999995,19:10:00,Target Field,MIN,CHA
1467,1467,1467,20230721,4.7442139286341325,23.87400000000001,19:10:00,Fenway Park,BOS,NYN
1468,1468,1468,20230721,4.152049694350847,21.43,19:10:00,Great American Ball Park,CIN,ARI
1469,1469,1469,20230721,11.724744294975018,22.262000000000004,19:10:00,American Family Field,MIL,ATL
1470,1470,1470,20230721,44.35882554866186,18.688,19:10:00,TMobile Park,SEA,TOR
1471,1471,1471,20230721,7.873990910095151,21.292,19:10:00,Progressive Field,CLE,PHI
1472,1472,1472,20230722,9.247153086241871,25.23265306122448,13:05:00,Yankee Stadium,NYA,KCA
1473,1473,1473,20230722,17.79796338781072,26.402,13:10:00,loanDepot park,MIA,COL
1474,1474,1474,20230722,44.35882554866186,18.42,13:10:00,TMobile Park,SEA,TOR
1475,1475,1475,20230722,1.1251381380777052,23.732000000000003,13:20:00,Wrigley Field,CHN,SLN
1476,1476,1476,20230722,25.83056193830869,26.968,15:05:00,Globe Life Field,TEX,LAN
1477,1477,1477,20230722,4.7442139286341325,23.033999999999995,16:10:00,Fenway Park,BOS,NYN
1478,1478,1478,20230722,4.152049694350847,21.285999999999994,16:10:00,Great American Ball Park,CIN,ARI
1479,1479,1479,20230722,13.762130553050092,26.162000000000003,16:10:00,Tropicana Field,TBA,BAL
1480,1480,1480,20230722,11.088647135001905,15.224,18:07:00,Oakland Coliseum,OAK,HOU
1481,1481,1481,20230722,29.648456225212257,20.23265306122449,18:07:00,Angel Stadium,ANA,PIT
1482,1482,1482,20230722,4.61113277823659,23.452,18:10:00,Comerica Park,DET,SDN
1483,1483,1483,20230722,22.336756585866265,19.78,18:15:00,Target Field,MIN,CHA
1484,1484,1484,20230722,11.724744294975018,21.83,18:15:00,American Family Field,MIL,ATL
1485,1485,1485,20230722,41.50895141295895,26.646000000000004,19:05:00,Nationals Park,WAS,SFN
1486,1486,1486,20230722,7.873990910095151,20.824,19:10:00,Progressive Field,CLE,PHI
1487,1487,1487,20230723,4.7442139286341325,23.056,07:33:00,Fenway Park,BOS,NYN
1488,1488,1488,20230723,4.61113277823659,23.64285714285714,12:05:00,Comerica Park,DET,SDN
1489,1489,1489,20230723,11.088647135001905,15.298,13:07:00,Oakland Coliseum,OAK,HOU
1490,1490,1490,20230723,29.648456225212257,20.337499999999995,13:07:00,Angel Stadium,ANA,PIT
1491,1491,1491,20230723,22.336756585866265,19.876,13:10:00,Target Field,MIN,CHA
1492,1492,1492,20230723,11.724744294975018,21.445999999999994,13:10:00,American Family Field,MIL,ATL
1493,1493,1493,20230723,44.35882554866186,18.020000000000003,13:10:00,TMobile Park,SEA,TOR
1494,1494,1494,20230723,1.1251381380777052,23.899999999999995,13:20:00,Wrigley Field,CHN,SLN
1495,1495,1495,20230723,9.247153086241871,24.334000000000007,13:35:00,Yankee Stadium,NYA,KCA
1496,1496,1496,20230723,25.83056193830869,27.27,13:35:00,Globe Life Field,TEX,LAN
1497,1497,1497,20230723,41.50895141295895,25.858,13:35:00,Nationals Park,WAS,SFN
1498,1498,1498,20230723,4.152049694350847,20.764000000000006,13:40:00,Great American Ball Park,CIN,ARI
1499,1499,1499,20230723,17.79796338781072,26.80999999999999,13:40:00,loanDepot park,MIA,COL
1500,1500,1500,20230723,7.873990910095151,20.316000000000003,13:40:00,Progressive Field,CLE,PHI
1501,1501,1501,20230723,13.762130553050092,26.402000000000008,13:40:00,Tropicana Field,TBA,BAL
1502,1502,1502,20230724,12.812499361564427,20.48,18:40:00,Target Field,MIN,SEA
1503,1503,1503,20230724,25.93603282111133,32.586000000000006,18:40:00,Chase Field,ARI,SLN
1504,1504,1504,20230724,6.710850311592392,22.442000000000007,18:40:00,Citizens Bank Park,PHI,BAL
1505,1505,1505,20230724,42.60404309771475,21.826,18:40:00,Petco Park,SDN,PIT
1506,1506,1506,20230724,11.083195543009248,25.648000000000003,19:05:00,Nationals Park,WAS,COL
1507,1507,1507,20230724,36.140037143068525,24.91363636363637,19:10:00,Dodger Stadium,LAN,TOR
